Timestamp (s),Heart Rate (BPM),Face Movement (avg),Eye Movement (avg)
0.00,87.18,1.77,49.79
4.87,84.13,1.59,57.92
5.87,106.13,1.71,46.81
6.91,102.80,2.73,60.70
7.94,96.18,1.84,54.27
9.01,99.90,1.32,50.38
10.04,106.39,1.24,53.64
11.08,100.41,1.38,58.56
12.11,88.03,1.32,54.11
13.18,103.06,1.46,53.17
14.21,99.66,2.65,76.06
15.25,97.80,2.12,64.10
16.28,98.45,3.03,55.43
17.32,100.27,3.92,58.68
18.35,99.90,2.69,55.41
19.39,96.04,1.82,60.68
20.42,100.42,1.52,62.70
21.49,93.11,1.88,61.33
22.52,97.71,2.91,80.80
23.56,95.68,1.23,64.71
24.59,102.20,2.70,52.80
25.66,97.10,2.68,63.89
26.69,101.06,1.57,65.02
27.73,98.58,1.58,59.99
28.76,104.01,1.22,60.28
29.83,100.70,0.96,61.25
30.86,99.76,1.27,69.34
31.90,98.80,1.39,71.59
32.93,97.18,1.10,67.42
